Chunk_ID,Chunk_Index,Content,Content_Length,Quality_Score,Reliability,Source_Type,Original_Content,Enhancement_Version,book_name,chunkIndex,chunkSize,enhancementTimestamp,enhancementVersion,extractedAt,grade,loc_lines,publisher,qualityMetrics_chineseCharRatio,qualityMetrics_coherenceScore,qualityMetrics_lengthScore,qualityMetrics_ocrConfidence,semester,source,source_file,subject,totalPages
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_503,503,"293\nУрóк 14\nПосмотри\ń\nте внима\ń\nтельно на рису\ń\nнок. Этот Дед \nМоро\ń\nз соста\ń\nвлен из букв\n（由字母组成）\n. Найди\ń\nте \nвсе бу\ń\nквы и прочита\ń\nйте поздравле\ń\nние. Напиши\ń\nте \nего\ń\n.\n34 看图并写出图中包含的一句祝贺语。 七测试自己的记忆能力。 35 读小诗。比一比，看谁第一个记住它。 Пра\ń\nздник\nДо\ń\nбрый день, дороги\ń\nе друзья\ń\n,\nГо\ń\nсти, роди\ń\nтели, учителя\ń\n!\nОчень ра\ń\nды ви\ń\nдеть вас\nВ э\ń\nтом за\ń\nле в э\ń\nтот час!\nПрие\ń\nхали, прие\ń\nхали!\nРоди\ń\nтели прие\ń\nхали\nС конфе\ń\nтами, с оре\ń\nхами,\nРоди\ń\nтели прие\ń\nхали!\n八测试自己的逻辑思维能力。 36 按要求进行活动。 Уро\ń\nки в шко\ń\nле начина\ń\nются в 8 часо\ń\nв 30 мину\ń\nт. Ка\ń\nждое у\ń\nтро я выхожу\ń из до\ń\nма в 8 часо\ń\nв. Оте\ń\nц выхо\ń\nдит че\ń\nрез 30 мину\ń\nт по\ń\nсле меня\ń\n, а бра\ń\nтья \nвыхо\ń\nдят на 15 мину\ń\nт ра\ń\nньше отца\ń\n. Когда\ń\n выхо\ń\nдят из до\ń\nма оте\ń\nц и бра\ń\nтья?\n九测试自己的想象力。 37 猜一猜它们是什么。比一比，看谁猜得最快。 1) Что э\ń\nто? Хотя\ń\n есть доро\ń\nги, но е\ń\nхать по ним нельзя\ń\n. Хотя\ń\n есть моря\ń\n и ре\ń\nки, а воды\ń\n в них нет.\nка\ń\nрта",962,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,504,975,2025-07-21T14:24:49.774Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.1267806267806268,0.7,0.962,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_504,504,"294\nУрóк 14\n4) Не пти\ń\nца, а лета\ń\nет?\n5)\n Бе\ń\nлый, а не са\ń\nх\nар. \n6)\n Зимо\ń\nй и ле\ń\nто\nм одни\ń\nм цве\ń\nтом. \n38 填字谜。 横排： 1)\n Если на у\ń\nлице +30, вам х\nо\ń\nлодно и\ń\nли жа\ń\nрко?\n2а)\n Если учени\ń\nца пло\ń\nхо о\nтвеча\ń\nет уро\ń\nк, ей сты\ń\nдно\n（惭愧）\nи\ń\nли нет?\n3) Вам тру\ń\nдно и\ń\nли легко\ń\n писа\ń\nть по-кита\ń\nйски?\n4) Если ваш друг занима\ń\nется, ему\ń\n мо\ń\nжно и\ń\nли нельзя\ń\n меша\ń\nть?\n 竖排： 2б) Если вы смо\ń\nтрите неинтере\ń\nсный фильм, вам ве\ń\nсело и\ń\nли ску\ń\nчно?\n5) Если су\ń\nмка тяжёлая, ребёнку тру\ń\nдно и\ń\nли легко\ń\n подня\ń\nть\n（拎起）\nеё?\n6) Если на у\ń\nлице -30, вам хо\ń\nлодно и\ń\nли жа\ń\nрко? \n7) Если вы смо\ń\nтрите хоро\ń\nший фильм, вам ве\ń\nсело и\ń\nли ску\ń\nчно?\nзу\ń\nбы\nсамолёт\nснег\nёлка\n2) Не говори\ń\nт и не поёт. А кт\nо к хозя\ń\nину идёт,\n Она\ń\n знать даёт\n.\n3)\n Ког\nда\ń\n мы еди\ń\nм — они\ń\n рабо\ń\nтают.\n Когда\ń\n не еди\ń\nм — они\ń\n отдыха\ń\nют.\n Не бу\ń\nдем их чи\ń\nстить —\n они\ń\n заболя\ń\nт. 1\n56\n\n\n\n\nа\nб\nсоба\ń\nка",963,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,505,972,2025-07-21T14:24:49.774Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.01649175412293853,0.7,0.963,0.95,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_505,505,"295\nУрóк 14\n十测试自己综合语言运用能力。 39 按要求完成下列任务。 День рожде\ń\nния\nНа\ń\nдя приглаша\ń\nет друзе\ń\nй \nна свой день рожде\ń\nния. Как \nты ду\ń\nмаешь, что она\ń\n говори\ń\nт \nпо телефо\ń\nну? Что ребя\ń\nта \nотвеча\ń\nют На\ń\nде, когда\ń\n она\ń\n их \nприглаша\ń\nет?\nЛе\ń\nнаПе\ń\nтяЮраВе\ń\nра\nВот и го\ń\nсти! Поду\ń\nмай, что ребя\ń\nта говоря\ń\nт друг дру\ń\nгу при встре\ń\nче\n（见面的时候）.\n Каки\ń\nе пода\ń\nрки они\ń\n принесли\ń\n На\ń\nде?",411,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,506,413,2025-07-21T14:24:49.774Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.0903010033444816,0.7,0.411,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_506,506,"296\nУрóк 14 40 读两位作家写的关于友谊和朋友的话并进行讨论。你同意谁的观点，为什么。 1) Дру\ń\nжба — э\ń\nто кри\ń\nтика \n（批评）\n оши\ń\nбок това\ń\nрища. (Н.Остро\ń\nвский)\n2) Настоя\ń\nщий друг с тобо\ń\nй, когда\ń\n ты не прав. Когда\ń\n ты прав, вся\ń\nкий бу\ń\nдет \nс тобо\ń\nй. (Марк Твен, америка\ń\nнский писа\ń\nтель)\n41 读谚语并说出你是怎样理解这些谚语的。 1) Не име\ń\nй сто рубле\ń\nй, а име\ń\nй сто друзе\ń\nй.\n2) Скажи\ń\n мне, кто твой друг, и я скажу\ń\n, кто ты.\n3) Челове\ń\nк без дру\ń\nга — как еда\ń\n без со\ń\nли.\n十一测试自己的文化素养。 42 选择正确答案。 1) Гага\ń\nрин — \n. А. вели\ń\nкий ру\ń\nсский компози\ń\nтор Б. пе\ń\nрвый космона\ń\nвт В. пе\ń\nрвый ру\ń\nсский учёный Г. вели\ń\nкий ру\ń\nсский писа\ń\nтель\n2) Ломоно\ń\nсов — \n. А. вели\ń\nкий ру\ń\nсский компози\ń\nтор Б. пе\ń\nрвый космона\ń\nвт В. пе\ń\nрвый ру\ń\nсский учёный Г. вели\ń\nкий ру\ń\nсский писа\ń\nтель\n3) Го\ń\nголь — \n. А. вели\ń\nкий ру\ń\nсский компози\ń\nтор Б. пе\ń\nрвый космона\ń\nвт В. пе",877,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,507,998,2025-07-21T14:24:49.774Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.1035548686244204,0.7999999999999999,0.877,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_507,507,́\nвт В. пе\ń\nрвый ру\ń\nсский учёный Г. вели\ń\nкий ру\ń\nсский писа\ń\nтель\n3) Го\ń\nголь — \n. А. вели\ń\nкий ру\ń\nсский компози\ń\nтор Б. пе\ń\nрвый космона\ń\nвт В. пе\ń\nрвый ру\ń\nсский учёный Г. вели\ń\nкий ру\ń\nсский писа\ń\nтель\n4) Гли\ń\nнка — \n. А. вели\ń\nкий ру\ń\nсский компози\ń\nтор Б. пе\ń\nрвый космона\ń\nвт В. пе\ń\nрвый ру\ń\nсский учёный Г. вели\ń\nкий ру\ń\nсский писа\ń\nтель,374,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,508,431,2025-07-21T14:24:49.774Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,,0.5,0.374,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_508,508,297\n词汇表词汇表\nБ\nблагодари\ń\nть/поблагодари\ń\nть \n感谢\n\nВ\nва\ń\nжный \n重要的\n//ва\ń\nжно[\n副\n] 3\nвдруг 突然 2\nвисе\ń\nть [\n未\n] \n悬挂\n 11 вокру\ń\nг \n在⋯⋯周围\n\nволнова\ń\nться/взволнова\ń\nться 激动\n 10 восто\ń\nк \n东，东方\n 4 встава\ń\nть/встать 站起来；起床\n 6 *встреча\ń\nть/встре\ń\nтить 遇见；碰见\n\n*встреча\ń\nться/встре\ń\nтиться 相遇；会面\n\nвходи\ń\nть/войти\ń 走进\n 1 выходи\ń\nть/вы\ń\nйти 走出 \n12 Г\nго\ń\nлос \n嗓子；声音\n 2 гря\ń\nзный \n脏的，不干净的 //гря\ń\nзно[\n副\n] 11\nД\nдевя\ń\nтый \n第九 \n\nдежу\ń\nрный \n值日的；值日生\n 5 деся\ń\nтый \n第十 \n\nде\ń\nтство \n童年 \n\nдру\ń\nжба \n友谊\n 10\nЖ\nживо\ń\nй \n活的；活泼的 \n2 живо\ń\nтное \n动物 \n2 З\nза \n在⋯⋯后边，在⋯⋯外面； 到⋯⋯后边，到⋯⋯外面\n\nзакрыва\ń\nть/закры\ń\nть \n关上，合上\n\nзамеча\ń\nть/заме\ń\nтить \n发现 \n\nза\ń\nпад \n西，西方 4 засмея\ń\nться [\n完\n] 笑起来 \n\nзаходи\ń\nть/зайти\ń 顺便到 12\nзащища\ń\nть/защити\ń\nть 保卫，保护 \n10\nзвукоза\ń\nпись [\n阴\n] \n录音 5 \n*зда\ń\nние \n建筑物；楼房\n\n*зна\ń\nчит 意味着 2\nИ\nизуча\ń\nть/изучи\ń\nть \n学习 \n1 К\nкабине\ń\nт \n（学习）室，办公室,864,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,509,990,2025-07-21T14:24:49.774Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.20358306188925082,0.6,0.864,0.75,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_509,509,298\n词汇表 каза\ń\nться [\n未\n] \n觉得，好像 11\nката\ń\nться [\n未\n] （乘车、船等）游玩 \n\nкласть/положи\ń\nть \n（平）放 11\n*ключ \n钥匙\n\nконча\ń\nть/ко\ń\nнчить \n使⋯⋯结束\n 9 конча\ń\nться/ко\ń\nнчиться \n结束 \n6 копе\ń\nйка \n戈比 \n4 коридо\ń\nр \n走廊\n\nкро\ń\nме \n除⋯⋯之外\n 13\nкру\ń\nглый \n圆的 \n13\nЛ\nлёгкий \n轻的\n//легко\ń\n [\n副\n] 6 лежа\ń\nть [\n未\n] \n躺\n\nло\ń\nдка 船 \n5 ложи\ń\nться/лечь \n躺下；睡下\n 6 лу\ń\nчший \n比较好的；最好的 \n10\nлюбо\ń\nй \n任何的 4\nМ\nме\ń\nжду \n在⋯⋯之间 \n11\nмечта\ń 理想；幻想\n\nмолодёжь[\n阴\n] \n青年 \n13 \nмолча\ń\nть [\n未\n] \n沉默 1 \nмыть/вы\ń\nмыть \n洗\n 13 Н\n*наве\ń\nрное \n大概，可能\n\nнале\ń\nво \n往左 \n12 \nнапра\ń\nво \n往右 12\nнаро\ń\nдный \n人民的 \n1 настоя\ń\nщий \n真正的；现在的 5 находи\ń\nть/найти\ń 找到；发现 1 \nнаходи\ń\nться [\n未\n] \n位于 \n4 начина\ń\nть/нача\ń\nть \n开始，着手 2 \nне\ń\nсколько \n几个 \n\nО\nодева\ń\nться/оде\ń\nться 穿（衣服），穿上\n\nолимпиа\ń\nда 奥林匹克 \n\nопа\ń\nсный \n危险的\n//опа\ń\nсно[\n副\n] 3 \nосма\ń\nтривать/осмотре\ń\nть \n细看； （医生）检查\n\nостава\ń\nться/оста\ń\nться 留下，留在某处\n 10 \nостана,871,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,510,996,2025-07-21T14:24:49.774Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.2026578073089701,0.5,0.871,0.85,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_510,510,́\nться/оде\ń\nться 穿（衣服），穿上\n\nолимпиа\ń\nда 奥林匹克 \n\nопа\ń\nсный \n危险的\n//опа\ń\nсно[\n副\n] 3 \nосма\ń\nтривать/осмотре\ń\nть \n细看； （医生）检查\n\nостава\ń\nться/оста\ń\nться 留下，留在某处\n 10 \nостана\ń\nвливаться/останови\ń\nться 停，停止 \n\nоткрыва\ń\nть/откры\ń\nть 打开；开办 \n\nоткрыва\ń\nться/откры\ń\nться 打开；开办 \n\nотли\ń\nчный \n优秀的，出色的 //отли\ń\nчно[\n副\n] 8 ошиба\ń\nться/ошиби\ń\nться \n犯错误 \n\nоши\ń\nбка \n错误，过错 \n\nП\nпа\ń\nмятник \n纪念碑\n\nпа\ń\nртия \n党；政党\n 13\nпередава\ń\nть/переда\ń\nть \n转交；转播\n\nпереме\ń\nна \n课间休息 2,460,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,511,535,2025-07-21T14:24:49.774Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.18823529411764706,0.6,0.46,0.7,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_511,511,"299\n词汇表\nпла\ń\nкать [\n未\n] \n哭，流泪 \n\nпобежа\ń\nть [\n完\n] \n开始跑 \n12\nподожда\ń\nть [\n完\n] \n等一等 \n\nпое\ń\nхать [\n完\n] （乘车、马、船等）开始出发 \n\nпо\ń\nмощь [\n阴\n] \n帮助 \n10 \nпора\ń 时刻；到⋯⋯的时候了，该\n\nпосле\ń\nдний \n最后的 2\nпохо\ń\nжий \n相似的，相像的\n 7 прав, права\ń\n; пра\ń\nвы [\n短尾\n] \n正确的， 对的 2\nприноси\ń\nть/принести\ń 拿来，带来 8 \nприро\ń\nда \n自然\n\nпроси\ń\nть/попроси\ń\nть 请，请求 \n\nпросыпа\ń\nться/просну\ń\nться 醒，醒来\n\nпро\ń\nтив \n反对⋯⋯；对着⋯⋯\n 12\nпроходи\ń\nть/пройти\ń 走过；通过 \n12\nпрямо\ń\nй 直的；直率的 //пря\ń\nмо [\n副\n] 12 \nпя\ń\nтый 第五\n 6 Р\nра\ń\nдоваться/обра\ń\nдоваться 高兴，喜悦\n\nраздева\ń\nться/разде\ń\nться 脱去衣服\n\nро\ń\nдина 故乡；祖国\n\n*рисова\ń\nть 画画，绘画 5\nС\nсади\ń\nться/сесть 坐下 3\nсвобо\ń\nдный 自由的\n//cвобо\ń\nдно[\n副\n] 6\nседьмо\ń\nй \n第七 \n\nсерди\ń\nться/рассерди\ń\nться \n生气\n\nсе\ń\nрдце \n心脏\n\nсиде\ń\nть \n坐，坐着 \n1 сле\ń\nдующий \n下一个的 4 сло\ń\nжный 复杂的\n//сло\ń\nжно[\n副\n] 10 \nслуча\ń\nться/случи\ń\nться \n发生 \n\nсме\ń\nлый \n勇敢的 \n\nсно\ń\nва \n再次，重新",856,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,512,995,2025-07-21T14:24:49.774Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.21087314662273476,0.5,0.856,0.6499999999999999,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_512,512,́\nться \n生气\n\nсе\ń\nрдце \n心脏\n\nсиде\ń\nть \n坐，坐着 \n1 сле\ń\nдующий \n下一个的 4 сло\ń\nжный 复杂的\n//сло\ń\nжно[\n副\n] 10 \nслуча\ń\nться/случи\ń\nться \n发生 \n\nсме\ń\nлый \n勇敢的 \n\nсно\ń\nва \n再次，重新\n 13\nсобира\ń\nться/собра\ń\nться \n准备；集合 \n1 соглаша\ń\nться/согласи\ń\nться 同意 \n\nсоль [\n阴\n] \n盐 \n\nсре\ń\nдний \n中等的\n\nста\ń\nвить/поста\ń\nвить \n（竖着）摆放 \n\nста\ń\nнция \n车站\n\nстара\ń\nтельный \n努力的 //стара\ń\nтельно [\n副\n] 11\nстара\ń\nться/постара\ń\nться 努力，勤奋 \n10 ста\ń\nроста 班长 \n\nстоли\ń\nца 首都 4 \nстоя\ń\nть [\n未\n] 站着 4\nстра\ń\nнный 奇怪的\n//стра\ń\nнно[\n副\n] 11 \nстра\ń\nшный 可怕的\n//стра\ń\nшно[\n副\n] 7 \nстро\ń\nгий 严厉的\n//стро\ń\nго[\n副\n] 5\nсчита\ń\nть [\n未\n] \n认为 5,598,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,513,677,2025-07-21T14:24:49.774Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.17149758454106281,0.5,0.598,0.7,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_513,513,300\n词汇表\nТ\nто\ń\nчный \n确切的\n//то\ń\nчно[\n副\n] 9 \n*тра\ń\nнспорт 运输工具 12\nты\ń\nсяча \n一千 \n\nтяжёлый \n重的，沉重的 //тяжело\ń\n [\n副\n] 10\nУ\nуважа\ń\nть [\n未\n] \n尊敬 3\nуезжа\ń\nть/уе\ń\nхать （乘车、马等）到⋯⋯去\n\nузнава\ń\nть/узна\ń\nть 得知；打听；认出 2 \nуме\ń\nть [\n未\n] \n会 \n\nуспева\ń\nть/успе\ń\nть \n来得及\n\nуспе\ń\nх \n成绩 \n\nуча\ń\nствовать [\n未\n] 参加 2 \nФ\n*физкульту\ń\nра \n体育 \n\nХ\nхотя\ń 既然，虽然 \n\nЦ\nцвет \n颜色\n 13 \nцветно\ń\nй 彩色的，有色的\n\nце\ń\nлый 整的，完整的 \n\nцена\ń 价格 \n\nЧ \nчетвёртый \n第四 \n11\nШ\nшесто\ń\nй \n第六 \n11\nшу\ń\nмный \n吵闹的，嘈杂的 //шу\ń\nмно[\n副\n] 9\nЭ\nэта\ń\nж 楼层 3\nЯ\nявля\ń\nться [\n未\n] \n是\n 13\n注：本册带\n*\n的词共9个，为课程标准不要求掌握的词。,556,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,514,626,2025-07-21T14:24:49.774Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.26455026455026454,0.7999999999999999,0.556,0.6499999999999999,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_514,514,"301\n附录\n附录\n名词变格表数 格阳性中性阴性单\n数第\n一格\n辅音字母（\n-й\n除外）\n-й -ь-о -е -ие -а -я -ия -ь\n第二\n格\n-а-я -я-а -я -ия -ы (-и) -и -ии -и\n第三\n格\n-у-ю -ю -у -ю -ию -е-е -ии -и\n第四\n格同第一格或第二格同第一格\n-у-ю -ию -ь\n第五\n格\n-ж\n-ч\n-ш\n-щ\n-ц \n-ем \n-ем \n(-ём)\n-ом -ем -ием -жа\n-ча\n-ша\n-ща\n-ца\n-ей\n(-ёй)\n-ией -ью\n第六\n格\n-е-е -е-е -е -ии -е-е -ии -и\n-о\ń\nм\n-ем\n-о\ń\nй\n-ей\n-ом\n-ой\n一、语法小结\n\n302\n附录\n复数\n第一\n格\n-ы\n(-и)\n-и -и -а -я -ия\n-ы\n(-и)\n-и -ии -и\n第二\n格\n-ж\n-ч,\n-ш,\n-щ -ев -ей\n去词尾\n-о\n-ей -ий\n去词尾\n-а\n-ь\n-й\n-ий -ей\n第三\n格\n-ам-ям -ям -ам -ям -иям -ам-ям -иям -ям\n第四\n格同第一格或第二格同第一格同第一格或第二格第\n五格\n-ами -ями -ями -ами -ями -иями -ами-ями -иями -ями\n第六\n格\n-ах-ях -ях -ах -ях -иях -ах-ях -иях -ях\n-ей\n-ц\n-о\ń\nв\n-ев\n-ов",649,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,515,840,2025-07-21T14:24:49.774Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.2222222222222222,0.5,0.649,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_515,515,"303\n附录\n例词变化相同的词\nба\ń\nбушка — ба\ń\nбушекде\ń\nдушка, де\ń\nвушка, де\ń\nвочка, до\ń\nчка, руба\ń\nшка, ру\ń\nчка, ло\ń\nжка\nчисло\ń\n — чи\ń\nсел\nписьмо\ń\n — пи\ń\nсем копе\ń\nйка — копе\ń\nек\nдере\ń\nвня — дереве\ń\nнь\nсестра\ń\n — сестёр пе\ń\nсня — пе\ń\nсен\nсемья\ń\n — семе\ń\nй\nдоска\ń\n — досо\ń\nк остано\ń\nвка, оши\ń\nбка, ви\ń\nлка, площа\ń\nдка, су\ń\nмка, ша\ń\nпка, щётка\nокно\ń\n — о\ń\nкон\nку\ń\nхня — ку\ń\nхонь\n2 有些阳性和中性名词复数变格特殊\nбрат — бра\ń\nтья, бра\ń\nтьев, бра\ń\nтьям, бра\ń\nтьев, бра\ń\nтьями, (о) бра\ń\nтьях\nстул — сту\ń\nлья, сту\ń\nльев, сту\ń\nльям, сту\ń\nлья, сту\ń\nльями, (о) сту\ń\nльях\nде\ń\nрево — дере\ń\nвья, дере\ń\nвьев, дере\ń\nвьям, дере\ń\nвья, дере\ń\nвьями, (о) дере\ń\nвьях\nдруг — друзья\ń\n, друзе\ń\nй, друзья\ń\nм, друзе\ń\nй, друзья\ń\nми, (о) друзья\ń\nх\nсын — сыновья\ń\n, сынове\ń\nй, сыновья\ń\nм, сынове\ń\nй, сыновья\ń\nми, (о) сыновья\ń\nх\nчелове\ń\nк — лю\ń\nди, люде\ń\nй, лю\ń\nдям, люде\ń\nй, людьми\ń\n, (о)лю\ń\nдях\n3 有些阳性名词复数第一格的词尾为带重音的\n-а\ń 或\n-я\ń ве\ń\nчер — вечера\ń\n, глаз — глаза\ń\n, го\ń",987,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,516,997,2025-07-21T14:24:49.774Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.06258692628650904,0.5,0.987,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_516,516,"́\nй, сыновья\ń\nми, (о) сыновья\ń\nх\nчелове\ń\nк — лю\ń\nди, люде\ń\nй, лю\ń\nдям, люде\ń\nй, людьми\ń\n, (о)лю\ń\nдях\n3 有些阳性名词复数第一格的词尾为带重音的\n-а\ń 或\n-я\ń ве\ń\nчер — вечера\ń\n, глаз — глаза\ń\n, го\ń\nлос — голоса\ń\n, го\ń\nрод — города\ń\n,\nдом — дома\ń\n, лес — леса\ń\n, но\ń\nмер — номера\ń\n, дире\ń\nктор — директора\ń\n, \nдо\ń\nктор — доктора\ń\n, по\ń\nезд — поезда\ń\n, снег — снега\ń\n, учи\ń\nтель — учителя\ń\n4 有些阳性名词与前置词\nв, на\n连用表示时间和地点时，第六格词尾为带重音的\n-у\ń на ветру\ń\n, на мосту\ń\n, на полу\ń\n, на (в) глазу\ń\n, на (в) снегу\ń\n , в лесу\ń\n, в саду\ń\n, в году\ń\n某些名词的特殊变格\n1 有些阴性、中性和以-\nа\n结尾的阳性名词复数第二格增加元音\nо\n或\nе",591,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,517,598,2025-07-21T14:24:49.774Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.1958041958041958,0.5,0.591,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
